"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1935245772196561046","Wed Jun 18 23:04:11 +0000 2025","0","@RK_9051 @A_GitaJKT48 @A_LuluJKT48 @F_OllaJKT48 @C_OnielJKT48 @A_ChristyJKT48 @L_MarshaJKT48 @Christyzer @Olla_TheMiracle @onielity_ofc @gitroops @marshaoshi_ @LunarianID Melet aja cantik @A_GitaJKT48 ","1935473648145678775","","RK_9051","in","","0","0","0","https://x.com/undefined/status/1935473648145678775","713354226424872961",
"1933885939966947588","Wed Jun 18 22:57:06 +0000 2025","0","@L_MarshaJKT48 Selamat pagi cantik!","1935471865344168261","","L_MarshaJKT48","in","","0","0","0","https://x.com/undefined/status/1935471865344168261","1165517134702604289",
"1935459424497451017","Wed Jun 18 22:07:40 +0000 2025","0","Selamat pagi ci @Gracie_JKT48 @L_MarshaJKT48","1935459424497451017","","","in","","0","0","0","https://x.com/undefined/status/1935459424497451017","1377526966941667331",
"1935317234580340831","Wed Jun 18 18:27:44 +0000 2025","5","@striofjr @L_MarshaJKT48 Kalau kata zee kata per kata pelan-pelan... ","1935404074993905676","","striofjr","in","","0","1","0","https://x.com/undefined/status/1935404074993905676","131428865",
"1935388458488578396","Wed Jun 18 17:25:40 +0000 2025","1","gudnite oshikuu selamat malamm selamat beristirahat semoga mimpi indahh️@L_MarshaJKT48 https://t.co/ocAX4Wk4WL","1935388458488578396","https://pbs.twimg.com/media/GtvhiAfaQAEYuF3.jpg","","in","","0","0","0","https://x.com/undefined/status/1935388458488578396","1900933883585327107",
"1935386007563813296","Wed Jun 18 17:15:56 +0000 2025","0","ketemu besokk @L_MarshaJKT48 ","1935386007563813296","","","in","","0","0","0","https://x.com/undefined/status/1935386007563813296","1737131401701707777",
"1935317234580340831","Wed Jun 18 16:27:57 +0000 2025","0","@striofjr @L_MarshaJKT48 Kupingnya sepi ","1935373932967981215","","striofjr","in","","0","0","0","https://x.com/undefined/status/1935373932967981215","1691622769891651584",
"1935181424140902852","Wed Jun 18 16:17:22 +0000 2025","0","@ldtyas_ @C_IndahJKT48 @F_OllaJKT48 @L_MarshaJKT48 @A_ChristyJKT48 @A_LuluJKT48 @A_GitaJKT48 @C_OnielJKT48 @Greesel_JKT48 cakep bgt rambut christy","1935371266367832576","","ldtyas_","in","","0","0","0","https://x.com/undefined/status/1935371266367832576","1507024377178894337",
"1935193961729245469","Wed Jun 18 16:05:28 +0000 2025","0","@hd_meia @L_MarshaJKT48 @marshaoshi_ maeng ku ada dua ","1935368272880484567","","hd_meia","in","","0","0","0","https://x.com/undefined/status/1935368272880484567","1473670332686819331",
"1935317234580340831","Wed Jun 18 15:51:37 +0000 2025","4","@striofjr @L_MarshaJKT48 Bener Christy butuh ke THT ni anak","1935364786902253846","","striofjr","in","","0","0","0","https://x.com/undefined/status/1935364786902253846","1666661371",
