conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,date,member,generation
1935182634516365414,2025-06-18 03:47:48+00:00,0,Jersey Freya JKT48 https://t.co/fnP5ccDehK,1935182634516365414,,,in,0,0,0,https://x.com/undefined/status/1935182634516365414,1751950949072113665,2025-06-18,Freya,Gen 7
1934813930037367237,2025-06-18 03:38:55+00:00,1,@erine_oline @Freya_JKT48 @FreyanationID tapi di mataku ngeliat sekilas mirip weh,1935180399845560774,,erine_oline,in,0,0,0,https://x.com/undefined/status/1935180399845560774,1764560994930679808,2025-06-18,Freya,Gen 7
1934999368068890971,2025-06-18 03:33:24+00:00,0,@caca_pusmeong @Freya_JKT48 Salting terus nantj,1935179008993575391,,caca_pusmeong,in,0,0,0,https://x.com/undefined/status/1935179008993575391,1760113021006082048,2025-06-18,Freya,Gen 7
1935168867694952583,2025-06-18 03:18:26+00:00,0,@RFritzy_JKT48 Bersama @Freya_JKT48 kapan dek? ,1935175243204805066,,RFritzy_JKT48,in,0,0,0,https://x.com/undefined/status/1935175243204805066,1412598034253238276,2025-06-18,Freya,Gen 7
1934992726363357646,2025-06-18 02:50:56+00:00,0,@berlianozt_ @Freya_JKT48 Hari hancur https://t.co/iMYto0w4X8,1935168323374956675,https://pbs.twimg.com/media/GtsZVYGbkAAHI4P.jpg,berlianozt_,in,0,0,0,https://x.com/undefined/status/1935168323374956675,1330406373348302848,2025-06-18,Freya,Gen 7
1934990713441472561,2025-06-18 02:45:01+00:00,0,@RFritzy_JKT48 @SW_RaishaJKT48 @Freya_JKT48 @CarlyFiorina aduh ini gimana,1935166833017106661,,RFritzy_JKT48,in,0,0,0,https://x.com/undefined/status/1935166833017106661,1772274044911685632,2025-06-18,Freya,Gen 7
1934990713441472561,2025-06-18 02:44:46+00:00,0,@RFritzy_JKT48 Gak peka bgt kalian hei @A_FionyJKT48 @Freya_JKT48,1935166771251818573,,RFritzy_JKT48,in,0,0,0,https://x.com/undefined/status/1935166771251818573,1450737626336555008,2025-06-18,Freya,Gen 7
1935165531105149036,2025-06-18 02:39:50+00:00,0,pagi @Freya_JKT48 @JTrisha_JKT48 @SNayla_JKT48 @M_MikaelaJKT48,1935165531105149036,,,in,0,0,0,https://x.com/undefined/status/1935165531105149036,1117741102641995776,2025-06-18,Freya,Gen 7
1935160224224264446,2025-06-18 02:26:51+00:00,0,@Yaksisanya @L_MarshaJKT48 @C_OnielJKT48 @Freya_JKT48 siapa,1935162263092215981,,Yaksisanya,in,0,0,0,https://x.com/undefined/status/1935162263092215981,3115261046,2025-06-18,Freya,Gen 7
1934394582848127223,2025-06-18 02:19:49+00:00,0,@aboutFiony @Freya_JKT48 @A_FionyJKT48 diluar kejahilan ini sebenernya bisa bahaya becandaan begini lutut bisa cidera kl yg dijahilin BB nya besar.,1935160492391329891,,aboutFiony,in,0,0,0,https://x.com/undefined/status/1935160492391329891,1780639582528380928,2025-06-18,Freya,Gen 7
1935160269371752479,2025-06-18 02:18:56+00:00,7,kalo ini emang bener saatnya dukung penuh @Freya_JKT48 &amp; @H_EliJKT48 dan untuk member yang lain bisa dicontoh mereka berdua,1935160269371752479,,,in,0,0,1,https://x.com/undefined/status/1935160269371752479,1876791992111513600,2025-06-18,Freya,Gen 7
1934996532425875702,2025-06-18 02:05:44+00:00,0,@cinanazs @zariezaa @Freya_JKT48 Pantes dia gak mau di ajak tampil di SCTV ternyata dia sedang galau,1935156946530877810,,cinanazs,in,0,0,0,https://x.com/undefined/status/1935156946530877810,1519932810827808769,2025-06-18,Freya,Gen 7
1935156627780550688,2025-06-18 02:04:29+00:00,1,Sini kita spill data trennya. Analisis ini based on performa member Gen 12 (ID 277-293) dari Nov 2023 sampe Mei 2025. Yang bikin seru kita pakai Freya JKT48 sebagai benchmark utamanya. Auto kelihatan siapa yang paling nge-gas nih.,1935156631874245046,,n_gollan,in,0,1,0,https://x.com/undefined/status/1935156631874245046,1729541343968714753,2025-06-18,Freya,Gen 7
1934990713441472561,2025-06-18 01:49:45+00:00,2,@RFritzy_JKT48 @SW_RaishaJKT48 @A_FionyJKT48 @Freya_JKT48 mohon dukungannya. Ini Zyzy lagi dibully tim sebelah.,1935152925950799997,,RFritzy_JKT48,in,0,0,0,https://x.com/undefined/status/1935152925950799997,1275914937177567234,2025-06-18,Freya,Gen 7
1935151300586651763,2025-06-18 01:43:18+00:00,2,Selamat pagi kak @Freya_JKT48 Semangat today,1935151300586651763,,,in,0,0,0,https://x.com/undefined/status/1935151300586651763,1500791243445796869,2025-06-18,Freya,Gen 7
1934990713441472561,2025-06-18 01:21:04+00:00,0,@QilSyed @RFritzy_JKT48 @Freya_JKT48 WKWWKKWKWKWKWK,1935145708975489185,,QilSyed,in,0,0,0,https://x.com/undefined/status/1935145708975489185,1847819757405556741,2025-06-18,Freya,Gen 7
1934990713441472561,2025-06-18 01:20:46+00:00,1,@Leleeae @RFritzy_JKT48 @Freya_JKT48 Makanya ga usah sok amnesia deh,1935145630177116640,,Leleeae,in,0,1,0,https://x.com/undefined/status/1935145630177116640,1556578591680655362,2025-06-18,Freya,Gen 7
1934990713441472561,2025-06-18 01:19:50+00:00,0,@QilSyed @RFritzy_JKT48 @Freya_JKT48 malah di tag anaknya,1935145394947899845,,QilSyed,in,0,1,0,https://x.com/undefined/status/1935145394947899845,1847819757405556741,2025-06-18,Freya,Gen 7
1934990713441472561,2025-06-18 01:14:07+00:00,0,@RFritzy_JKT48 @SW_RaishaJKT48 @A_FionyJKT48 semangatin piji prey @Freya_JKT48,1935143959380303953,,snezzzin48,in,0,0,0,https://x.com/undefined/status/1935143959380303953,1761111330436853760,2025-06-18,Freya,Gen 7
1934996532425875702,2025-06-18 01:07:04+00:00,0,@cinanazs @zariezaa @Freya_JKT48 jadi dia ga tampil di sctv award juga karena kecewa gara kamu cinanaz?,1935142184082428179,,cinanazs,in,0,0,0,https://x.com/undefined/status/1935142184082428179,1820435484604309504,2025-06-18,Freya,Gen 7
1935131913892806964,2025-06-18 01:04:23+00:00,0,@Maira_JKT48 Pagi engga mimpi indah mimpi Freya,1935141510502342993,,Maira_JKT48,in,0,0,0,https://x.com/undefined/status/1935141510502342993,1867589274742534145,2025-06-18,Freya,Gen 7
1934919009650000300,2025-06-18 01:01:56+00:00,2154,@MDanni3 @tanyarlfes laki gue lah kocak kan kita cuma suka liatin doang. emang cowo cowo yg suka jkt48 kalo udah nikah trus freya ajak nikah bakalan pilih freya? engga yagasi?,1935140892668740104,,MDanni3,in,22,30,38,https://x.com/undefined/status/1935140892668740104,1245631635363491840,2025-06-18,Freya,Gen 7
1934813930037367237,2025-06-18 01:00:28+00:00,2,@Posannn24 @Freya_JKT48 @FreyanationID JAUH BGT KAK,1935140521154121774,,Posannn24,in,0,1,0,https://x.com/undefined/status/1935140521154121774,1804762791439650817,2025-06-18,Freya,Gen 7
1935127797485511006,2025-06-18 00:09:54+00:00,0,Selamat pagii @Freya_JKT48 ,1935127797485511006,,,in,1,0,0,https://x.com/undefined/status/1935127797485511006,1803013036946694144,2025-06-18,Freya,Gen 7
1935125241099104396,2025-06-17 23:59:45+00:00,0,Selamat pagi Jangan lupa charger hp Fre @Freya_JKT48 -day 17,1935125241099104396,,,in,0,0,0,https://x.com/undefined/status/1935125241099104396,1470678744557764609,2025-06-17,Freya,Gen 7
1935124677460136023,2025-06-17 23:57:30+00:00,2,duniaku @Freya_JKT48 https://t.co/lumKrYTPYy,1935124677460136023,https://pbs.twimg.com/ext_tw_video_thumb/1935124656647979009/pu/img/3UgXeoTL6r4wvCG1.jpg,,in,0,0,0,https://x.com/undefined/status/1935124677460136023,1341697267963596801,2025-06-17,Freya,Gen 7
1935120483533647887,2025-06-17 23:40:50+00:00,2,#WTS HARGA HANYA UNTUK HARI INI Bdts JKT48: Michie 25 L new 205k Christy 24 L new 200k Freya 24 xl new 190k zee 24 XL new 200k Gracia 24 L new 200k Marsha 25 L new 200k Olla 25 L new 200k Cathy 25 L new 200k shopee free ongkir Pict detail pm aja #wts #wtb #zonauang #JKT48 https://t.co/OaUiyf2NJc,1935120483533647887,https://pbs.twimg.com/media/Gtrt0rQawAAunHW.jpg,,in,0,0,1,https://x.com/undefined/status/1935120483533647887,1739493243686137856,2025-06-17,Freya,Gen 7
1935117174512959507,2025-06-17 23:27:41+00:00,3,#WTS HARGA HANYA UNTUK HARI INI Bdts JKT48: Michie 25 L new 205k Christy 24 L new 200k Freya 24 xl new 190k zee 24 XL new 200k Gracia 24 L new 200k Marsha 25 L new 200k Olla 25 L new 200k Cathy 25 L new 200k shopee free ongkir Pict detail pm aja,1935117174512959507,,,in,0,0,0,https://x.com/undefined/status/1935117174512959507,1739493243686137856,2025-06-17,Freya,Gen 7
1934435390771061097,2025-06-17 23:22:42+00:00,0,@bluecaatttt @ShineFiony @Freya_JKT48 emang gitu yang besar suka nindas yang kecil,1935115921078763619,,bluecaatttt,in,0,0,0,https://x.com/undefined/status/1935115921078763619,1236325959961198592,2025-06-17,Freya,Gen 7
1935004733036699904,2025-06-17 22:46:56+00:00,1,@FreyanationID @Freya_JKT48 Cantik banget sumpah ️️ https://t.co/9NcbLNhapP,1935106919775224038,https://pbs.twimg.com/tweet_video_thumb/Gtrhe0JbUAAGiPu.jpg,FreyanationID,in,0,0,0,https://x.com/undefined/status/1935106919775224038,1275018279573045250,2025-06-17,Freya,Gen 7
1934930252222091397,2025-06-17 22:29:14+00:00,1,@cinanazs @Freya_JKT48 @zariezaa Wiihh lgsg honeymoon selamat ya ci nanas,1935102462928838759,,cinanazs,in,0,0,0,https://x.com/undefined/status/1935102462928838759,3226704422,2025-06-17,Freya,Gen 7
1934996532425875702,2025-06-17 16:48:47+00:00,4,@cinanazs @zariezaa @Freya_JKT48 Cantik ya ci gk papa nnti dia sama aku ci,1935016787923583211,,cinanazs,in,0,1,0,https://x.com/undefined/status/1935016787923583211,1718971739919843328,2025-06-17,Freya,Gen 7
